iso_utc,uptime_s,procs,ws_mb,private_mb,handles,threads,avail_mb,commit_pct,cpu_pct_sum,vram_used_mb,vram_total_mb,gpu_util_pct
2026-08-29T15:01:06Z,152950,9,1344.7,929.1,5207,334,21294,34.2,51.32,545,8188,17
2026-08-29T15:02:06Z,153010,9,1372.9,961,5213,335,21269,34.3,55.77,546,8188,20
2026-08-29T15:03:07Z,153070,9,1355.5,944.1,5203,335,21286,34.3,56.11,551,8188,19
2026-08-29T15:04:07Z,153130,9,1351.3,937.9,5211,335,21284,34.3,61.38,550,8188,21
2026-08-29T15:05:07Z,153190,9,1349.4,936.1,5211,335,21315,34.2,60.42,550,8188,20
2026-08-29T15:06:07Z,153251,9,1353.7,939.5,5211,335,21310,34.2,59.57,550,8188,20
2026-08-29T15:07:07Z,153311,9,1348.1,934.2,5213,334,21319,34.2,55.83,550,8188,18
2026-08-29T15:08:07Z,153371,9,1346,935,5214,337,21216,34.4,50.6,550,8188,14
2026-08-29T15:09:08Z,153431,9,1345.6,934.5,5212,337,21212,34.4,57.59,550,8188,17
2026-08-29T15:10:08Z,153491,9,1346,934.9,5210,335,21285,34.3,58.56,550,8188,17
2026-08-29T15:11:08Z,153551,9,1345.6,934.6,5210,335,21317,34.2,55.35,550,8188,17
2026-08-29T15:12:08Z,153611,9,1345.4,934.6,5206,334,21314,34.2,58.51,550,8188,17
2026-08-29T15:13:08Z,153672,9,1343.3,932.8,5207,334,21304,34.3,56.43,550,8188,17
2026-08-29T15:14:08Z,153732,9,1341.8,930.8,5205,334,21313,34.3,58.13,550,8188,17
2026-08-29T15:15:08Z,153792,9,1342.9,932.3,5207,334,21318,34.2,58.3,550,8188,16
2026-08-29T15:16:09Z,153852,9,1342.5,931.5,5205,333,21294,34.3,56.91,550,8188,18
2026-08-29T15:17:09Z,153912,9,1342.2,931.1,5207,334,21305,34.3,58.59,550,8188,17
2026-08-29T15:18:09Z,153972,9,1342.9,932.1,5207,334,21174,34.5,50.53,550,8188,16
2026-08-29T15:19:09Z,154033,9,1342.5,931.5,5210,335,21198,34.4,53.74,550,8188,18
2026-08-29T15:20:09Z,154093,9,1343.5,932.8,5208,335,21284,34.3,56.02,550,8188,20
2026-08-29T15:21:09Z,154153,9,1347.4,936.8,5206,335,21299,34.3,55.76,550,8188,17
2026-08-29T15:22:09Z,154213,9,1343.3,932.7,5210,335,21287,34.3,57.69,550,8188,17
2026-08-29T15:23:10Z,154273,9,1343.5,932.8,5208,335,21279,34.3,57.11,550,8188,16
2026-08-29T15:24:10Z,154333,9,1343.7,932.9,5209,334,21284,34.4,60.09,550,8188,17
2026-08-29T15:25:10Z,154393,9,1344.1,933.2,5207,333,21323,34.2,57.09,550,8188,17
2026-08-29T15:26:10Z,154454,9,1342.9,931.8,5209,334,21318,34.2,56.81,550,8188,16
2026-08-29T15:27:10Z,154514,9,1342.5,931.7,5203,332,21321,34.2,55.77,550,8188,17
2026-08-29T15:28:10Z,154574,9,1342.3,931.4,5209,334,21246,34.3,48.02,550,8188,20
2026-08-29T15:29:10Z,154634,9,1341,929.9,5202,334,21271,34.2,57.55,550,8188,17
2026-08-29T15:30:11Z,154694,9,1341.2,935.2,5200,334,21338,34.2,54.54,554,8188,21
2026-08-29T15:31:11Z,154754,9,1341,934.7,5202,334,21338,34.2,59.43,554,8188,18
2026-08-29T15:32:11Z,154814,9,1343.6,938.5,5206,335,21315,34.3,57.88,555,8188,20
2026-08-29T15:33:11Z,154875,9,1376.9,955.1,5202,335,21285,34.3,57.67,547,8188,21
2026-08-29T15:34:11Z,154935,9,1352.7,929.6,5206,336,21312,34.3,57.89,546,8188,19
2026-08-29T15:35:11Z,154995,9,1350.8,926.4,5206,335,21320,34.2,58.99,546,8188,19
2026-08-29T15:36:11Z,155055,9,1350.4,926,5204,334,21320,34.2,59.55,546,8188,19
2026-08-29T15:37:12Z,155115,9,1350.8,926.6,5205,334,21329,34.2,54.01,546,8188,21
2026-08-29T15:38:12Z,155175,9,1347.4,927.2,5202,334,21244,34.3,49.3,546,8188,19
2026-08-29T15:39:12Z,155235,9,1346.6,926.3,5198,334,21270,34.2,55.46,546,8188,19
2026-08-29T15:40:12Z,155296,9,1347.3,926.9,5198,334,21342,34.1,55.85,546,8188,23
2026-08-29T15:41:12Z,155356,9,1350.6,930.3,5198,334,21346,34.1,57.54,546,8188,21
2026-08-29T15:42:12Z,155416,9,1344.7,924.6,5200,334,21342,34.1,54.54,546,8188,21
2026-08-29T15:43:12Z,155476,9,1344.7,924.5,5196,334,21347,34.1,56.93,546,8188,20
2026-08-29T15:44:13Z,155536,9,1344.1,923.9,5197,335,21336,34.1,58.89,546,8188,20
2026-08-29T15:45:13Z,155596,9,1344.1,923.7,5199,334,21346,34.1,56.82,546,8188,16
2026-08-29T15:46:13Z,155656,9,1343.6,923.2,5201,335,21341,34.1,57.49,546,8188,16
2026-08-29T15:47:13Z,155717,9,1344.1,923.6,5201,335,21342,34.1,54.9,546,8188,17
2026-08-29T15:48:13Z,155777,9,1344.4,924,5201,335,21244,34.3,50.4,546,8188,16
2026-08-29T15:49:13Z,155837,9,1344.3,924,5200,334,21248,34.2,55.46,546,8188,18
2026-08-29T15:50:13Z,155897,9,1344,923.4,5196,334,21327,34.1,55.63,546,8188,17
2026-08-29T15:51:14Z,155957,9,1343.4,922.6,5198,334,21339,34.1,54.4,546,8188,17
2026-08-29T15:52:14Z,156017,9,1343.8,923,5196,334,21324,34.2,54.49,546,8188,17
2026-08-29T15:53:14Z,156077,9,1342.7,922.1,5200,334,21315,34.2,55.21,546,8188,16
2026-08-29T15:54:14Z,156138,9,1343.1,922.4,5196,333,21341,34.1,55.98,546,8188,19
2026-08-29T15:55:14Z,156198,9,1343.6,923.2,5198,334,21337,34.1,53.25,546,8188,19
2026-08-29T15:56:14Z,156258,9,1343.4,922.9,5196,333,21335,34.1,56.6,546,8188,17
2026-08-29T15:57:14Z,156318,9,1343.9,923.4,5198,334,21344,34.1,54.22,546,8188,15
2026-08-29T15:58:15Z,156378,9,1344,923.6,5198,334,21209,34.4,51.04,546,8188,18
2026-08-29T15:59:15Z,156438,9,1344.1,923.7,5196,334,21236,34.3,50.4,546,8188,20
2026-08-29T16:00:15Z,156498,9,1344.6,924.4,5202,334,21250,34.3,51.88,546,8188,16
2026-08-29T16:01:15Z,156559,9,1344.2,923.8,5198,334,21328,34.2,54.11,546,8188,17
2026-08-29T16:02:15Z,156619,9,1350.6,935.4,5206,335,21310,34.2,54.02,550,8188,21
2026-08-29T16:03:15Z,156679,9,1365.4,949.6,5198,334,21274,34.4,57.43,547,8188,20
2026-08-29T16:04:15Z,156739,9,1351.6,934.1,5206,335,21314,34.3,56.39,546,8188,19
2026-08-29T16:05:16Z,156799,9,1355,937.6,5204,334,21300,34.3,58.78,546,8188,22
2026-08-29T16:06:16Z,156859,9,1351.3,933.9,5208,335,21310,34.3,55.52,546,8188,21
2026-08-29T16:07:16Z,156919,9,1349.1,931.7,5205,334,21334,34.2,53.65,546,8188,22
2026-08-29T16:08:16Z,156980,9,1345.4,931.5,5200,334,21205,34.4,52.58,546,8188,20
2026-08-29T16:09:16Z,157040,9,1344.9,931,5203,335,21261,34.3,51.46,546,8188,17
2026-08-29T16:10:16Z,157100,9,1344.7,931.1,5203,335,21250,34.3,55.8,546,8188,16
2026-08-29T16:11:16Z,157160,9,1343,929.6,5205,335,21326,34.2,56.78,546,8188,16
2026-08-29T16:12:17Z,157220,9,1344,930.6,5204,336,21210,34.5,51.47,546,8188,15
2026-08-29T16:13:17Z,157280,9,1343.4,929.7,5205,337,21272,34.3,55.12,546,8188,17
2026-08-29T16:14:17Z,157340,9,1344.3,930.6,5201,334,21302,34.2,54.56,546,8188,17
2026-08-29T16:15:17Z,157401,9,1344.1,930.5,5200,334,21309,34.2,57.27,546,8188,17
2026-08-29T16:16:17Z,157461,9,1344.1,930.7,5198,333,21272,34.3,51.73,546,8188,18
2026-08-29T16:17:17Z,157521,9,1343.5,930,5202,334,21303,34.2,54.37,546,8188,17
2026-08-29T16:18:17Z,157581,9,1343.4,929.9,5205,335,21200,34.5,52.33,546,8188,17
2026-08-29T16:19:18Z,157641,9,1344.1,930.6,5203,335,21258,34.2,51.44,546,8188,16
2026-08-29T16:20:18Z,157701,9,1344,930.6,5203,335,21265,34.2,56.87,546,8188,19
2026-08-29T16:21:18Z,157761,9,1343.5,930,5205,335,21338,34.2,54.93,546,8188,16
2026-08-29T16:22:18Z,157822,9,1343.4,929.7,5205,335,21328,34.2,53.51,546,8188,16
2026-08-29T16:23:18Z,157882,9,1343.7,930.2,5202,334,21320,34.2,54.41,546,8188,18
2026-08-29T16:24:18Z,157942,9,1344.4,930.9,5204,334,21316,34.2,56.04,546,8188,14
2026-08-29T16:25:19Z,158002,9,1343.8,930.1,5202,334,21326,34.2,55.44,546,8188,19
2026-08-29T16:26:19Z,158062,9,1344.5,930.9,5206,334,21319,34.2,54.21,546,8188,17
2026-08-29T16:27:19Z,158122,9,1343.1,929.7,5204,334,21308,34.3,53.72,546,8188,18
2026-08-29T16:28:19Z,158183,9,1343.8,930.3,5204,334,21259,34.5,56.08,546,8188,17
2026-08-29T16:29:19Z,158243,9,1344.3,931.2,5204,334,21199,34.5,50.28,546,8188,17
2026-08-29T16:30:19Z,158303,9,1343.3,936.3,5204,334,21234,34.3,54.69,551,8188,18
2026-08-29T16:31:19Z,158363,9,1344,937.1,5204,334,21294,34.3,57.57,551,8188,17
2026-08-29T16:32:20Z,158423,9,1339.4,934.5,5209,335,21326,34.2,59.65,552,8188,19
2026-08-29T16:33:20Z,158483,9,1349.6,931.7,5202,337,21248,34.4,58.41,547,8188,20
2026-08-29T16:34:20Z,158543,9,1349.6,930.6,5206,337,21297,34.3,58.43,545,8188,19
2026-08-29T16:35:20Z,158603,9,1350,930.9,5206,335,21308,34.2,58.95,545,8188,19
2026-08-29T16:36:20Z,158664,9,1354.3,935.1,5206,335,21309,34.2,58.09,545,8188,20
2026-08-29T16:37:20Z,158724,9,1354,934.9,5205,334,21303,34.3,55.42,545,8188,22
2026-08-29T16:38:20Z,158784,9,1346.4,930.3,5200,334,21316,34.2,55.19,545,8188,16
2026-08-29T16:39:21Z,158844,9,1346.7,930.7,5196,334,21233,34.3,50.22,545,8188,17
2026-08-29T16:40:21Z,158904,9,1347.2,931,5196,334,21230,34.3,54.54,545,8188,18
2026-08-29T16:41:21Z,158964,9,1346.8,930.3,5198,334,21313,34.2,55.52,545,8188,17
2026-08-29T16:42:21Z,159024,9,1344.5,928.2,5198,334,21311,34.2,55.18,545,8188,18
2026-08-29T16:43:21Z,159085,9,1344.1,928,5194,334,21302,34.2,55.71,545,8188,16
2026-08-29T16:44:21Z,159145,9,1344.8,928.4,5196,334,21304,34.2,54.38,545,8188,18
2026-08-29T16:45:21Z,159205,9,1345.3,929.2,5196,333,21311,34.2,56.67,545,8188,16
2026-08-29T16:46:22Z,159265,9,1344.7,928.6,5198,334,21346,34.1,55.41,545,8188,16
2026-08-29T16:47:22Z,159325,9,1345.3,929.2,5198,334,21331,34.1,56.61,545,8188,17
2026-08-29T16:48:22Z,159385,9,1344.1,928,5198,334,21324,34.2,56,545,8188,16
2026-08-29T16:49:22Z,159445,9,1343.7,927.2,5198,334,21224,34.3,47.53,545,8188,17
2026-08-29T16:50:22Z,159506,9,1344.3,928,5198,334,21222,34.3,54.93,545,8188,17
2026-08-29T16:51:22Z,159566,9,1343.9,927.4,5198,334,21317,34.2,56.77,545,8188,17
2026-08-29T16:52:22Z,159626,9,1343.4,926.9,5196,334,21326,34.2,53.75,545,8188,16
2026-08-29T16:53:22Z,159686,9,1343.4,927.1,5198,334,21311,34.2,52.28,545,8188,17
2026-08-29T16:54:23Z,159746,9,1343.7,927.7,5196,334,21315,34.2,54.51,545,8188,16
2026-08-29T16:55:23Z,159806,9,1343.1,927,5194,333,21315,34.2,55.69,545,8188,18
2026-08-29T16:56:23Z,159866,9,1342.3,926.3,5198,334,21312,34.2,55.2,545,8188,16
2026-08-29T16:57:23Z,159927,9,1343,926.8,5198,334,21312,34.2,56.11,545,8188,17
2026-08-29T16:58:23Z,159987,9,1342.5,925.9,5198,334,21307,34.2,53.4,545,8188,16
2026-08-29T16:59:23Z,160047,9,1343.2,927.2,5201,335,21236,34.3,47.24,545,8188,17
2026-08-29T17:00:24Z,160107,9,1343.6,941.4,5199,335,21212,34.4,54.93,556,8188,19
2026-08-29T17:01:24Z,160167,9,1343.6,941.3,5197,335,21288,34.3,59.19,555,8188,19
2026-08-29T17:02:24Z,160227,9,1345.8,949.2,5204,335,21289,34.3,59.52,560,8188,19
2026-08-29T17:03:24Z,160288,9,1351.7,932.5,5196,335,21311,34.3,57.55,547,8188,21
2026-08-29T17:04:24Z,160348,9,1355.1,935.2,5204,335,21307,34.2,55.88,545,8188,21
2026-08-29T17:05:24Z,160408,9,1354.6,934.7,5206,335,21320,34.2,56.97,545,8188,19
2026-08-29T17:06:24Z,160468,9,1354.1,934.1,5206,335,21315,34.2,56.34,545,8188,20
2026-08-29T17:07:25Z,160528,9,1355.2,935,5205,334,21316,34.2,57.4,545,8188,21
2026-08-29T17:08:25Z,160588,9,1350.3,934.2,5202,334,21319,34.2,54.12,545,8188,20
2026-08-29T17:09:25Z,160648,9,1350.5,934.9,5200,334,21240,34.3,51.11,545,8188,20
2026-08-29T17:10:25Z,160709,9,1347.1,931.3,5198,334,21136,34.6,34.94,545,8188,19
2026-08-29T17:11:25Z,160769,9,1347.1,931,5200,334,21106,34.7,48.43,545,8188,23
2026-08-29T17:12:25Z,160829,9,1344.8,929,5196,334,21147,34.6,55.6,545,8188,18
2026-08-29T17:13:25Z,160889,9,1343.2,927.1,5198,334,21220,34.5,54.36,545,8188,16
2026-08-29T17:14:26Z,160949,9,1343.5,927.4,5196,333,21243,34.4,54.67,545,8188,18
2026-08-29T17:15:26Z,161009,9,1343.4,927.5,5198,334,21249,34.4,57.37,545,8188,16
2026-08-29T17:16:26Z,161069,9,1343.5,927.6,5198,334,21264,34.3,55.49,545,8188,18
2026-08-29T17:17:26Z,161130,9,1343.4,927.4,5198,334,21262,34.3,55.78,545,8188,18
2026-08-29T17:18:26Z,161190,9,1342.9,926.9,5198,334,21203,34.5,52.4,545,8188,17
2026-08-29T17:19:26Z,161250,9,1342.4,926.5,5196,334,21181,34.5,47.55,545,8188,17
2026-08-29T17:20:27Z,161310,9,1342.6,926.5,5198,334,21199,34.4,54.61,545,8188,16
2026-08-29T17:21:27Z,161370,9,1343,926.8,5196,334,21299,34.3,55.69,545,8188,17
2026-08-29T17:22:27Z,161430,9,1343.8,928.2,5198,334,21328,34.2,58.39,545,8188,16
2026-08-29T17:23:27Z,161490,9,1343.7,928,5198,336,21332,34.2,52.45,545,8188,16
2026-08-29T17:24:27Z,161551,9,1344.1,928.3,5198,334,21324,34.2,56.54,545,8188,16
2026-08-29T17:25:27Z,161611,9,1344.3,928.2,5201,335,21319,34.2,55.27,545,8188,19
2026-08-29T17:26:27Z,161671,9,1344.4,928.2,5201,335,21315,34.2,54.65,545,8188,17
2026-08-29T17:27:28Z,161731,9,1344.8,928.6,5201,335,21310,34.2,56.7,545,8188,16
2026-08-29T17:28:28Z,161791,9,1344.3,928,5201,335,21319,34.2,55.44,545,8188,15
2026-08-29T17:29:28Z,161851,9,1344.8,928.4,5201,335,21238,34.3,47.68,545,8188,17
2026-08-29T17:30:28Z,161911,9,1344.8,942.4,5198,334,21224,34.4,52.74,555,8188,16
2026-08-29T17:31:28Z,161972,9,1344.8,942.7,5200,334,21307,34.3,59.76,555,8188,16
2026-08-29T17:32:28Z,162032,9,1344.4,942.2,5198,335,21298,34.3,57.82,555,8188,17
2026-08-29T17:33:28Z,162092,9,1352.5,938.5,5202,337,21229,34.5,55.68,547,8188,20
2026-08-29T17:34:29Z,162152,9,1349.9,933.7,5206,336,21255,34.4,58.89,545,8188,17
2026-08-29T17:35:29Z,162212,9,1349.2,933.1,5208,337,21303,34.2,56.74,545,8188,16
2026-08-29T17:36:29Z,162272,9,1349.3,932.9,5206,335,21309,34.3,55.52,545,8188,17
2026-08-29T17:37:29Z,162332,9,1349.7,933.8,5205,334,21302,34.2,55.49,545,8188,17
2026-08-29T17:38:29Z,162393,9,1346.3,933,5202,334,21325,34.2,53.35,545,8188,16
2026-08-29T17:39:29Z,162453,9,1344,930.7,5198,334,21244,34.3,49.04,545,8188,17
2026-08-29T17:40:29Z,162513,9,1343.4,930.6,5200,334,21243,34.3,56.57,545,8188,16
2026-08-29T17:41:30Z,162573,9,1343.3,930,5196,334,21324,34.2,57.18,545,8188,14
2026-08-29T17:42:30Z,162633,9,1343.6,930.3,5198,334,21312,34.2,56.36,545,8188,16
2026-08-29T17:43:30Z,162693,9,1343.3,929.7,5192,332,21311,34.2,56.58,545,8188,16
2026-08-29T17:44:30Z,162753,9,1343.7,930.5,5198,334,21312,34.2,54.25,545,8188,17
2026-08-29T17:45:30Z,162814,9,1343.5,930.5,5198,334,21317,34.2,58.6,545,8188,17
2026-08-29T17:46:30Z,162874,9,1343.8,930.5,5198,334,21309,34.2,54.34,545,8188,19
2026-08-29T17:47:30Z,162934,9,1344.1,930.8,5198,334,21317,34.2,55.16,545,8188,15
2026-08-29T17:48:31Z,162994,9,1343.8,930.5,5194,334,21299,34.3,52.53,545,8188,16
2026-08-29T17:49:31Z,163054,9,1344.3,931.2,5196,334,21222,34.3,50.49,545,8188,19
2026-08-29T17:50:31Z,163114,9,1344.3,931,5194,334,21261,34.2,52.44,545,8188,16
2026-08-29T17:51:31Z,163174,9,1344.4,931,5198,334,21340,34.2,57.95,545,8188,19
2026-08-29T17:52:31Z,163235,9,1344.8,931.8,5196,333,21336,34.2,56.2,545,8188,16
2026-08-29T17:53:31Z,163295,9,1344.4,931.3,5198,334,21323,34.2,53.19,545,8188,17
2026-08-29T17:54:31Z,163355,9,1344.8,931.8,5198,334,21322,34.2,54.81,545,8188,17
2026-08-29T17:55:32Z,163415,9,1344.4,931.1,5198,334,21313,34.2,55.1,545,8188,16
2026-08-29T17:56:32Z,163475,9,1344.5,931.5,5198,334,21314,34.2,53.76,545,8188,16
2026-08-29T17:57:32Z,163535,9,1344.5,930.9,5195,334,21317,34.2,58.03,545,8188,17
2026-08-29T17:58:32Z,163595,9,1344.8,931.5,5195,334,21304,34.2,55.41,545,8188,17
2026-08-29T17:59:32Z,163656,9,1345.1,931.9,5193,334,21254,34.3,49.69,545,8188,18
2026-08-29T18:00:32Z,163716,9,1345.4,940.4,5195,334,21229,34.3,52.94,551,8188,17
2026-08-29T18:01:32Z,163776,9,1344.8,939.9,5193,334,21318,34.2,59.58,551,8188,16
2026-08-29T18:02:33Z,163836,9,1346.6,942.2,5203,337,21325,34.2,60.61,551,8188,19
2026-08-29T18:03:33Z,163896,9,1356.1,951.1,5197,336,21290,34.4,55.26,551,8188,21
2026-08-29T18:04:33Z,163956,9,1353.2,946.2,5205,337,21295,34.3,60.96,550,8188,20
2026-08-29T18:05:33Z,164017,9,1352,945,5203,335,21280,34.3,56.9,550,8188,20
2026-08-29T18:06:33Z,164077,9,1356.6,949.9,5203,335,21284,34.3,56.23,550,8188,20
2026-08-29T18:07:33Z,164137,9,1352.2,945.5,5202,334,21293,34.3,58.02,550,8188,20
2026-08-29T18:08:33Z,164197,9,1353.5,949.6,5197,334,21291,34.3,54.97,550,8188,21
2026-08-29T18:09:34Z,164257,9,1351.3,947.4,5197,334,21201,34.4,51.51,550,8188,22
2026-08-29T18:10:34Z,164317,9,1347,942.9,5195,334,21216,34.4,59.63,550,8188,19
2026-08-29T18:11:34Z,164377,9,1347,943.1,5201,335,21288,34.3,58.88,550,8188,20
2026-08-29T18:12:34Z,164437,9,1346.7,942.8,5196,334,21314,34.2,58.65,550,8188,18
2026-08-29T18:13:34Z,164498,9,1346.8,942.1,5194,334,21307,34.3,52.77,550,8188,16
2026-08-29T18:14:34Z,164558,9,1347.2,943.5,5198,335,21312,34.2,57.52,550,8188,17
2026-08-29T18:15:34Z,164618,9,1345.9,941.4,5198,335,21312,34.2,59.69,550,8188,17
2026-08-29T18:16:35Z,164678,9,1346.3,941.9,5197,334,21322,34.2,57.95,550,8188,18
2026-08-29T18:17:35Z,164738,9,1346,941.6,5195,334,21321,34.2,58.68,550,8188,16
2026-08-29T18:18:35Z,164798,9,1346.4,942,5197,334,21243,34.5,55.89,550,8188,19
2026-08-29T18:19:35Z,164858,9,1345.7,941.5,5195,334,21208,34.4,50.9,550,8188,16
2026-08-29T18:20:35Z,164919,9,1345.4,941.2,5197,334,21220,34.4,59.21,550,8188,19
2026-08-29T18:21:35Z,164979,9,1346.1,942.1,5195,333,21292,34.3,56.11,550,8188,17
2026-08-29T18:22:35Z,165039,9,1346.3,942.2,5197,334,21299,34.3,58.04,550,8188,17
2026-08-29T18:23:36Z,165099,9,1346.2,942.1,5195,333,21287,34.3,58.59,550,8188,16
2026-08-29T18:24:36Z,165159,9,1345.6,941.6,5197,334,21280,34.3,57.6,550,8188,18
2026-08-29T18:25:36Z,165219,9,1345.6,941.5,5197,334,21285,34.3,57.27,550,8188,17
2026-08-29T18:26:36Z,165280,9,1346.1,942,5195,334,21303,34.2,55.66,550,8188,19
2026-08-29T18:27:36Z,165340,9,1346,941.6,5197,334,21306,34.2,59.53,550,8188,15
2026-08-29T18:28:36Z,165400,9,1346.1,941.7,5195,334,21304,34.2,58.23,550,8188,19
2026-08-29T18:29:36Z,165460,9,1346.1,941.8,5197,334,21218,34.4,50.07,550,8188,16
2026-08-29T18:30:37Z,165520,9,1346.8,943.1,5195,334,21220,34.4,52.56,551,8188,19
2026-08-29T18:31:37Z,165580,9,1347.3,943.4,5193,333,21284,34.3,62.49,551,8188,20
2026-08-29T18:32:37Z,165640,9,1353.1,955.5,5198,334,21276,34.3,61.31,555,8188,19
2026-08-29T18:33:37Z,165700,9,1355.9,942.2,5197,337,21195,34.7,62.06,551,8188,20
2026-08-29T18:34:37Z,165761,9,1351.6,936.8,5203,337,21249,34.5,57.58,550,8188,19
2026-08-29T18:35:37Z,165821,9,1350.8,935.8,5203,335,21247,34.5,57.07,550,8188,21
2026-08-29T18:36:37Z,165881,9,1348.7,933.8,5203,335,21262,34.4,57.42,550,8188,19
2026-08-29T18:37:38Z,165941,9,1348.4,933.6,5201,335,21272,34.4,59.73,550,8188,21
2026-08-29T18:38:38Z,166001,9,1345.5,933.5,5202,335,21287,34.3,55.72,550,8188,16
2026-08-29T18:39:38Z,166061,9,1346,934,5198,335,21243,34.3,49.25,550,8188,16
2026-08-29T18:40:38Z,166122,9,1345.3,933.1,5200,335,21236,34.3,55.65,550,8188,17
2026-08-29T18:41:38Z,166182,9,1346.3,934.4,5195,333,21311,34.2,56.33,550,8188,17
2026-08-29T18:42:38Z,166242,9,1346,933.9,5197,334,21306,34.2,57.24,550,8188,16
2026-08-29T18:43:38Z,166302,9,1345.2,933.5,5197,334,21302,34.2,57.58,550,8188,17
2026-08-29T18:44:39Z,166362,9,1345.6,934.1,5195,334,21301,34.2,54.57,550,8188,17
2026-08-29T18:45:39Z,166422,9,1345,933,5196,334,21301,34.2,60.15,550,8188,16
2026-08-29T18:46:39Z,166482,9,1344.7,932.7,5193,334,21315,34.2,57.05,550,8188,17
2026-08-29T18:47:39Z,166543,9,1344.8,932.7,5200,335,21301,34.2,57.61,550,8188,16
2026-08-29T18:48:39Z,166603,9,1345.2,933.3,5198,335,21284,34.3,55.78,550,8188,17
2026-08-29T18:49:39Z,166663,9,1345.7,934,5200,335,21211,34.4,47.91,550,8188,18
2026-08-29T18:50:39Z,166723,9,1345.4,933.8,5198,334,21219,34.4,57.54,550,8188,17
2026-08-29T18:51:40Z,166783,9,1345.9,934.2,5200,335,21292,34.3,58.58,550,8188,19
2026-08-29T18:52:40Z,166843,9,1345.7,933.6,5197,333,21294,34.3,56.14,550,8188,18
2026-08-29T18:53:40Z,166903,9,1346.2,934.1,5199,334,21279,34.3,56.11,550,8188,20
2026-08-29T18:54:40Z,166964,9,1346.3,934.3,5199,334,21304,34.2,55.31,550,8188,17
2026-08-29T18:55:40Z,167024,9,1345.7,933.6,5197,334,21306,34.2,57.3,550,8188,16
2026-08-29T18:56:40Z,167084,9,1346.4,934.3,5199,334,21303,34.2,58.64,550,8188,18
2026-08-29T18:57:40Z,167144,9,1347.1,934.9,5197,334,21303,34.2,57.27,550,8188,18
2026-08-29T18:58:41Z,167204,9,1346.4,934.4,5199,334,21302,34.3,55.24,550,8188,17
2026-08-29T18:59:41Z,167264,9,1344.9,932.9,5197,333,21239,34.4,51.33,550,8188,16
2026-08-29T19:00:41Z,167324,9,1344.9,932.9,5199,334,21227,34.4,53.21,550,8188,17
2026-08-29T19:01:41Z,167385,9,1345.5,933.3,5193,332,21292,34.3,56.92,550,8188,17
2026-08-29T19:02:41Z,167445,9,1365.8,1125.2,5223,335,21258,34.5,58.67,577,8188,14
2026-08-29T19:03:41Z,167505,9,1353,932,5202,335,21261,34.4,59.69,547,8188,20
2026-08-29T19:04:41Z,167565,9,1356.4,934.6,5202,335,21269,34.3,55.88,545,8188,21
2026-08-29T19:05:42Z,167625,9,1352.2,930.3,5204,335,21280,34.3,55.68,545,8188,21
2026-08-29T19:06:42Z,167685,9,1351.5,929.6,5202,335,21276,34.3,55.28,545,8188,17
2026-08-29T19:07:42Z,167745,9,1347.6,928.6,5201,334,21251,34.4,53.05,545,8188,17
2026-08-29T19:08:42Z,167806,9,1347.6,928.3,5198,334,21267,34.3,58.64,545,8188,17
2026-08-29T19:09:42Z,167866,9,1347.9,929.1,5198,334,21131,34.6,46.31,545,8188,17
2026-08-29T19:10:42Z,167926,9,1347.8,928.8,5196,333,21144,34.6,55.5,545,8188,17
2026-08-29T19:11:42Z,167986,9,1348.2,929.4,5198,334,21207,34.6,53.65,545,8188,17
2026-08-29T19:12:43Z,168046,9,1345.9,926.7,5198,334,21221,34.5,57.78,545,8188,19
2026-08-29T19:13:43Z,168106,9,1346.6,927.6,5196,334,21247,34.4,55.58,545,8188,17
2026-08-29T19:14:43Z,168166,9,1347,927.9,5196,334,21253,34.4,54.82,545,8188,20
2026-08-29T19:15:43Z,168227,9,1347,928.3,5194,334,21273,34.3,53.73,545,8188,16
2026-08-29T19:16:43Z,168287,9,1346.6,928,5196,334,21218,34.4,55.68,545,8188,17
2026-08-29T19:17:43Z,168347,9,1346.4,927.2,5194,334,21258,34.3,55.17,545,8188,17
2026-08-29T19:18:43Z,168407,9,1346.6,927.8,5197,334,21240,34.4,56.84,545,8188,16
2026-08-29T19:19:44Z,168467,9,1346.1,927.2,5194,333,21191,34.4,45.13,545,8188,18
2026-08-29T19:20:44Z,168527,9,1346.3,927.3,5196,334,21220,34.3,55.18,545,8188,20
2026-08-29T19:21:44Z,168587,9,1346.9,928,5199,334,21294,34.2,55.9,545,8188,19
2026-08-29T19:22:44Z,168648,9,1346.3,927.2,5201,337,21283,34.3,56.34,545,8188,16
2026-08-29T19:23:44Z,168708,9,1347,927.8,5201,337,21285,34.3,55.82,545,8188,17
2026-08-29T19:24:44Z,168768,9,1346,926.9,5195,335,21281,34.3,50.61,545,8188,16
2026-08-29T19:25:44Z,168828,9,1345.1,925.8,5199,335,21289,34.2,55.9,545,8188,17
2026-08-29T19:26:45Z,168888,9,1345.8,927.2,5196,334,21288,34.3,54.52,545,8188,17
2026-08-29T19:27:45Z,168948,9,1346.7,928.1,5198,334,21285,34.3,57.45,545,8188,16
2026-08-29T19:28:45Z,169008,9,1346.9,927.9,5196,333,21282,34.3,53.31,545,8188,17
2026-08-29T19:29:45Z,169068,9,1345.9,926.9,5198,334,21199,34.4,49,545,8188,18
2026-08-29T19:30:45Z,169129,9,1346.1,927.1,5196,333,21197,34.4,52.41,545,8188,18
